observed_on,time_observed_at,quality_grade,latitude,longitude,positional_accuracy,private_latitude,private_longitude,public_positional_accuracy,scientific_name,common_name
2022-07-08,2022-07-09 01:24:06 UTC,research,34.2307720616,-119.2638980427,202,,,202,Larus heermanni,Heermann's Gull
2022-07-08,2022-07-09 02:04:33 UTC,research,34.2524403911,-119.2599398692,52,,,28846,Sternula antillarum,Least Tern
2022-07-08,2022-07-09 02:29:16 UTC,research,34.2259526202,-119.2622448512,86,,,86,Anarhynchus nivosus,Snowy Plover
2022-07-05,2022-07-05 15:56:00 UTC,research,34.0828157601,-119.5027646033,4160,,,4160,Ardenna grisea,Sooty Shearwater
2022-07-05,2022-07-05 15:58:00 UTC,research,34.0828157601,-119.5027646033,4160,,,4160,Ardenna creatopus,Pink-footed Shearwater
2022-07-05,2022-07-05 19:50:00 UTC,research,34.0485223382,-119.5620428178,168,,,168,Lanius ludovicianus,Loggerhead Shrike
2022-07-05,2022-07-05 21:09:00 UTC,research,34.0485223382,-119.5620428178,168,,,168,Aphelocoma insularis,Island Scrub-Jay
2022-07-08,2022-07-08 16:07:00 UTC,research,34.0333265184,-118.681648402,128,,,128,Egretta rufescens,Reddish Egret
2022-07-10,2022-07-10 16:44:28 UTC,research,37.6836183744,-119.4961013916,45,,,28359,Rana draytonii,California Red-legged Frog
2022-07-11,2022-07-11 20:36:37 UTC,research,33.6048283333,-116.4392133333,4,,,4,Calypte costae,Costa's Hummingbird
2022-07-09,2022-07-10 00:28:00 UTC,research,37.7379166145,-122.3704472176,8,,,8,Thalasseus elegans,Elegant Tern
2022-07-11,2022-07-11 12:52:00 UTC,research,35.6440143,-121.1893211,1066,,,1066,Haliaeetus leucocephalus,Bald Eagle
2022-07-11,2022-07-11 15:15:00 UTC,research,34.6649751931,-118.051004955,286,,,28790,Coccyzus americanus,Yellow-billed Cuckoo
2022-07-11,2022-07-11 14:52:00 UTC,research,35.6440143,-121.1893211,1066,,,1066,Falco peregrinus,Peregrine Falcon
2022-07-11,2022-07-11 15:00:00 UTC,research,37.4561103311,-122.3877716598,191,,,191,Contopus cooperi,Olive-sided Flycatcher
2022-07-11,2022-07-11 18:21:00 UTC,research,37.5895464602,-122.3832009606,191,,,28388,Rana draytonii,California Red-legged Frog
2022-07-11,2022-07-11 20:49:00 UTC,research,37.9053756899,-122.3654325604,23,,,23,Pandion haliaetus,Osprey
2022-07-11,2022-07-11 15:08:00 UTC,research,33.6059743329,-117.931069157,224,,,224,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-11,2022-07-11 15:08:00 UTC,research,33.6059481132,-117.9311945297,34,,,34,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-11,2022-07-11 22:53:45 UTC,research,32.7575602529,-117.2410686027,37,,,37,Egretta rufescens,Reddish Egret
2022-07-11,2022-07-11 22:52:12 UTC,research,32.7570711006,-117.2435187846,187,,,187,Egretta rufescens,Reddish Egret
2022-07-11,2022-07-12 00:04:18 UTC,research,34.0234629771,-119.0282503687,8,,,28874,Pelecanus occidentalis,Brown Pelican
2022-07-09,2022-07-10 00:20:00 UTC,research,39.3375985679,-120.5989478802,,,,28121,Rana sierrae,Sierra Nevada Yellow-legged Frog
2022-07-11,2022-07-12 00:07:10 UTC,research,33.6050116667,-116.439155,19,,,19,Gymnorhinus cyanocephalus,Pinyon Jay
2022-07-08,2022-07-08 23:07:25 UTC,research,38.4374670743,-119.8859924319,4,,,28240,Anaxyrus canorus,Yosemite Toad
2022-07-11,2022-07-11 18:15:13 UTC,research,32.8485705443,-117.2770360485,4,,,4,Pelecanus occidentalis,Brown Pelican
2022-07-08,2022-07-08 17:15:00 UTC,research,33.6636445058,-117.8420912696,924,,,924,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-08,2022-07-08 17:15:00 UTC,research,33.6636445058,-117.8420912696,924,,,924,Pandion haliaetus,Osprey
2022-07-08,2022-07-08 17:15:00 UTC,research,33.6636445058,-117.8420912696,924,,,924,Pandion haliaetus,Osprey
2022-07-08,2022-07-08 17:15:00 UTC,research,33.6636445058,-117.8420912696,924,,,924,Pandion haliaetus,Osprey
2022-07-08,2022-07-08 17:15:00 UTC,research,33.6636445058,-117.8420912696,924,,,924,Pandion haliaetus,Osprey
2022-07-08,2022-07-08 17:15:00 UTC,research,33.6636445058,-117.8420912696,924,,,924,Nycticorax nycticorax,Black-crowned Night Heron
2022-05-13,2022-05-13 21:23:00 UTC,research,33.873415,-115.9009923,56383,,,56383,Lanius ludovicianus,Loggerhead Shrike
2022-07-11,2022-07-11 19:16:12 UTC,research,37.0902028333,-119.3368,4,,,4,Dryobates albolarvatus,White-headed Woodpecker
2022-06-27,2022-06-28 00:32:58 UTC,research,33.0139308437,-117.2800330818,32,,,32,Pandion haliaetus,Osprey
2022-07-10,2022-07-10 17:44:37 UTC,research,39.7795333379,-120.6153824553,203,,,203,Dryobates albolarvatus,White-headed Woodpecker
2022-07-10,2022-07-10 17:57:00 UTC,research,37.9373153846,-122.7581457391,15,,,15,Pelecanus occidentalis,Brown Pelican
2022-07-11,2022-07-11 23:52:06 UTC,research,37.7273116667,-122.5019616667,4,,,4,Nannopterum auritum,Double-crested Cormorant
2022-07-09,2022-07-09 15:23:41 UTC,research,37.5566231268,-122.09405981,4464,,,4464,Circus hudsonius,Northern Harrier
2022-07-11,2022-07-12 00:17:00 UTC,research,37.9721884489,-121.8238044765,93,,,93,Nannopterum auritum,Double-crested Cormorant
2022-07-10,2022-07-10 15:49:48 UTC,research,36.5480658039,-121.6714762644,441,,,441,Haliaeetus leucocephalus,Bald Eagle
2022-07-11,2022-07-11 22:57:00 UTC,research,36.9774762906,-121.9403875149,8,,,8,Larus heermanni,Heermann's Gull
2022-07-11,2022-07-11 20:51:00 UTC,research,36.9794225234,-121.9371561828,11,,,11,Haliaeetus leucocephalus,Bald Eagle
2022-07-01,2022-07-01 21:35:43 UTC,research,32.8474466667,-117.27758,4,,,4,Pelecanus occidentalis,Brown Pelican
2022-07-11,2022-07-11 21:59:00 UTC,research,36.8485036,-121.80922675,,,,,Anarhynchus nivosus,Snowy Plover
2022-07-11,2022-07-12 00:04:47 UTC,research,34.2712413508,-118.3863457045,119,,,119,Calypte costae,Costa's Hummingbird
2022-07-11,2022-07-11 22:25:51 UTC,research,37.8974283333,-122.71075,,,,,Larus heermanni,Heermann's Gull
2022-07-11,2022-07-11 23:59:45 UTC,research,37.8961633333,-122.7083533333,,,,,Pelecanus occidentalis,Brown Pelican
2022-07-11,2022-07-12 01:03:17 UTC,research,37.9219883333,-122.690145,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-08,2022-07-09 04:59:41 UTC,research,33.6059616667,-117.93107,3,,,3,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-12,2022-07-12 16:19:56 UTC,research,32.85017125,-117.2723686,6,,,6,Larus heermanni,Heermann's Gull
2022-07-12,2022-07-12 16:38:21 UTC,research,32.84991558,-117.270921,10,,,10,Pelecanus occidentalis,Brown Pelican
2022-07-12,2022-07-12 16:48:51 UTC,research,34.4155934111,-119.6743342846,10,,,10,Larus heermanni,Heermann's Gull
2022-07-12,2022-07-12 16:41:48 UTC,research,36.6152016353,-121.9853880674,3,,,28505,Pelecanus occidentalis,Brown Pelican
2022-07-12,2022-07-12 17:46:26 UTC,research,36.805325,-121.7862777778,,,,,Larus heermanni,Heermann's Gull
2022-07-12,2022-07-12 18:04:20 UTC,research,37.9464038325,-122.4841748016,4,,,4,Pelecanus occidentalis,Brown Pelican
2022-07-11,2022-07-11 16:33:01 UTC,research,33.737694877,-118.4006274514,20,,,20,Nannopterum auritum,Double-crested Cormorant
2022-07-10,2022-07-10 15:41:03 UTC,research,38.4926333333,-119.8004133333,13,,,13,Haliaeetus leucocephalus,Bald Eagle
2022-07-12,2022-07-12 18:50:24 UTC,research,35.5617414877,-121.1072466983,173,,,173,Pandion haliaetus,Osprey
2022-07-12,2022-07-12 19:29:27 UTC,research,37.7269386362,-122.4474429018,40,,,28359,Rana draytonii,California Red-legged Frog
2022-07-12,2022-07-12 19:36:51 UTC,research,34.2623240174,-119.2746504396,193,,,193,Larus heermanni,Heermann's Gull
2022-07-12,2022-07-12 20:02:34 UTC,research,37.4984051506,-122.2257123076,22,,,22,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-12,2022-07-12 20:42:26 UTC,research,37.620875,-122.4971166667,6,,,6,Larus heermanni,Heermann's Gull
2022-07-10,2022-07-11 01:08:00 UTC,research,32.8311587,-117.2811488,1823,,,1823,Pelecanus occidentalis,Brown Pelican
2022-07-12,2022-07-12 21:33:02 UTC,research,37.8074111938,-122.4770355225,,,,,Pelecanus occidentalis,Brown Pelican
2022-07-12,2022-07-12 22:47:21 UTC,research,36.6986,-121.809905,4,,,4,Larus heermanni,Heermann's Gull
2022-07-12,2022-07-12 20:11:00 UTC,research,38.5997474151,-121.5120728728,8,,,8,Haliaeetus leucocephalus,Bald Eagle
2022-07-12,2022-07-12 20:06:00 UTC,research,38.5985152181,-121.5122624905,15,,,15,Buteo swainsoni,Swainson's Hawk
2022-07-12,2022-07-12 14:56:34 UTC,research,32.7692584306,-117.2183932238,435,,,435,Pandion haliaetus,Osprey
2022-07-10,2022-07-11 01:16:34 UTC,research,37.7507366667,-119.7334666667,4,,,4,Dryobates albolarvatus,White-headed Woodpecker
2022-07-12,2022-07-12 16:18:00 UTC,research,33.5957402455,-117.8889044377,306,,,306,Larus heermanni,Heermann's Gull
2022-07-12,2022-07-12 16:18:00 UTC,research,33.5957321121,-117.8886863918,184,,,184,Larus heermanni,Heermann's Gull
2022-07-12,2022-07-12 16:27:00 UTC,research,33.5985056,-117.9011277,467,,,467,Pelecanus occidentalis,Brown Pelican
2022-07-12,2022-07-12 23:28:35 UTC,research,37.8069242701,-122.4443861734,480,,,480,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-12,2022-07-12 18:15:37 UTC,research,36.8134216667,-121.7897116667,5,,,5,Thalasseus elegans,Elegant Tern
2022-07-09,2022-07-09 17:29:00 UTC,research,38.1187630794,-122.9548450362,31,,,31,Pelecanus occidentalis,Brown Pelican
2022-07-07,2022-07-07 14:51:00 UTC,research,37.8569058522,-122.4289964423,1151,,,1151,Haliaeetus leucocephalus,Bald Eagle
2022-07-07,2022-07-07 14:53:00 UTC,research,37.8571105086,-122.4256525624,434,,,434,Haliaeetus leucocephalus,Bald Eagle
2022-07-12,2022-07-13 01:44:10 UTC,research,33.9724983673,-118.446758464,185,,,185,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-12,2022-07-12 23:59:52 UTC,research,41.3335416667,-122.6366583333,11,,,11,Haliaeetus leucocephalus,Bald Eagle
2022-07-12,2022-07-13 01:43:31 UTC,research,33.9725959615,-118.4465003014,312,,,312,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-08,2022-07-09 04:22:14 UTC,research,38.4154179442,-119.9546354718,6,,,28240,Anaxyrus canorus,Yosemite Toad
2022-07-12,2022-07-12 18:58:00 UTC,research,36.790259826,-121.9775830234,19,,,19,Ardenna grisea,Sooty Shearwater
2022-07-12,2022-07-12 20:04:00 UTC,research,36.7509075643,-121.9779317157,88,,,88,Phoebastria nigripes,Black-footed Albatross
2022-07-12,2022-07-13 02:22:46 UTC,research,32.7550614,-117.2489228,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-12,2022-07-13 02:12:19 UTC,research,37.52055,-121.9904333333,8,,,8,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-10,2022-07-10 23:01:12 UTC,research,37.860295,-122.48568,4,,,4,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-12,2022-07-12 21:38:00 UTC,research,36.9494276222,-122.0630686389,1198,,,1198,Circus hudsonius,Northern Harrier
2022-07-11,2022-07-11 13:34:26 UTC,research,32.8489595775,-117.2759953473,61,,,61,Pelecanus occidentalis,Brown Pelican
2022-07-12,2022-07-13 00:31:00 UTC,research,33.7958703112,-117.2714434768,278,,,28930,Calypte costae,Costa's Hummingbird
2022-07-07,2022-07-07 17:40:00 UTC,research,38.443425,-123.113095,,,,,Nannopterum auritum,Double-crested Cormorant
2022-07-07,2022-07-07 17:40:00 UTC,research,38.4434233333,-123.1130916667,,,,,Nannopterum auritum,Double-crested Cormorant
2022-07-07,2022-07-07 19:03:00 UTC,research,38.4489433333,-123.1245666667,,,,,Pelecanus occidentalis,Brown Pelican
2022-07-07,2022-07-07 19:10:00 UTC,research,38.4488983333,-123.121255,,,,,Pandion haliaetus,Osprey
2022-07-08,2022-07-08 20:12:00 UTC,research,38.4642197717,-123.0640976114,,,,28240,Dicamptodon ensatus,California Giant Salamander
2022-07-08,2022-07-08 21:23:00 UTC,research,38.4229798122,-123.1247715228,,,,28240,Dicamptodon ensatus,California Giant Salamander
2022-07-12,2022-07-13 00:02:00 UTC,research,32.754352,-117.2414578,232,,,232,Pelecanus occidentalis,Brown Pelican
2022-07-12,2022-07-13 00:19:00 UTC,research,32.754352,-117.2414578,232,,,232,Egretta rufescens,Reddish Egret
2022-06-05,2022-06-05 22:03:00 UTC,research,37.8651011,-119.5383294,58474,,,58474,Dryobates albolarvatus,White-headed Woodpecker
2022-07-11,2022-07-11 16:59:00 UTC,research,36.6041133333,-121.8942983333,,,,,Pelecanus occidentalis,Brown Pelican
2022-07-11,2022-07-11 21:03:00 UTC,research,36.62038,-121.9066666667,,,,,Larus heermanni,Heermann's Gull
2022-07-12,2022-07-12 19:05:00 UTC,research,37.8721118184,-122.2577084228,20,,,20,Falco peregrinus,Peregrine Falcon
2022-06-01,2022-06-01 13:34:00 UTC,research,33.7922865853,-116.2951128016,31,,,31,Nycticorax nycticorax,Black-crowned Night Heron
2022-05-13,2022-05-13 13:02:00 UTC,research,33.7922865853,-116.2951128016,31,,,31,Nycticorax nycticorax,Black-crowned Night Heron
2022-05-13,2022-05-13 13:02:00 UTC,research,33.7911006691,-116.2918679153,3,,,3,Nycticorax nycticorax,Black-crowned Night Heron
2022-06-29,2022-06-29 18:21:21 UTC,research,41.1979152192,-122.9599674229,154,,,27847,Rana cascadae,Cascades Frog
2022-07-13,2022-07-13 14:54:43 UTC,research,38.4554838483,-122.654365562,150,,,150,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-12,2022-07-12 23:31:20 UTC,research,37.4480943644,-122.4399247462,117,,,117,Circus hudsonius,Northern Harrier
2022-07-12,2022-07-13 05:13:02 UTC,research,38.2352416819,-122.527890224,223,,,28270,Rana boylii,Foothill Yellow-legged Frog
2022-07-12,2022-07-13 04:57:16 UTC,research,38.333945313,-122.5594897696,584,,,28270,Rana draytonii,California Red-legged Frog
2022-07-13,2022-07-13 15:35:10 UTC,research,33.8036804204,-116.8710162126,,,,28902,Calypte costae,Costa's Hummingbird
2022-07-12,2022-07-13 00:15:00 UTC,research,33.4590415858,-117.6925002229,906,,,906,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-11,2022-07-11 22:29:00 UTC,research,36.626975,-121.91925,,,,,Pelecanus occidentalis,Brown Pelican
2022-07-13,2022-07-13 16:26:06 UTC,research,34.00759099,-118.50009196,3,,,3,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-08,2022-07-08 22:52:00 UTC,research,32.7109275949,-117.1723103867,237,,,237,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-13,2022-07-13 17:30:06 UTC,research,33.6050461745,-116.4392517508,6,,,6,Calypte costae,Costa's Hummingbird
2022-07-09,2022-07-09 19:30:17 UTC,research,37.3756511206,-122.1818223306,,,,28417,Dicamptodon ensatus,California Giant Salamander
2022-07-12,2022-07-12 14:44:16 UTC,research,38.4284479,-120.0146809,,,,,Dryobates albolarvatus,White-headed Woodpecker
2022-07-13,2022-07-13 16:08:00 UTC,research,37.4322340261,-122.0865960538,15,,,15,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-13,2022-07-13 18:51:00 UTC,research,37.7377464879,-122.3679894547,53,,,53,Nannopterum auritum,Double-crested Cormorant
2022-07-13,2022-07-13 14:54:17 UTC,research,33.8447216667,-118.3965916667,4,,,4,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-13,2022-07-13 20:46:55 UTC,research,37.7998,-122.2534633333,21,,,21,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-13,2022-07-13 14:20:00 UTC,research,37.24124,-121.8713103,651,,,651,Haliaeetus leucocephalus,Bald Eagle
2022-03-19,2022-03-19 16:21:00 UTC,research,34.1479110718,-119.203666687,13879,,,13879,Pelecanus occidentalis,Brown Pelican
2022-07-13,2022-07-13 20:29:34 UTC,research,37.5816436248,-122.3278641498,455,,,28388,Dicamptodon ensatus,California Giant Salamander
2022-07-13,2022-07-13 14:12:00 UTC,research,37.4290700479,-121.9818528266,4,,,4,Nannopterum auritum,Double-crested Cormorant
2022-07-10,2022-07-11 01:28:05 UTC,research,34.4165870268,-119.6692537611,5,,,5,Larus heermanni,Heermann's Gull
2022-07-13,2022-07-13 17:02:00 UTC,research,33.694909735,-118.0429529533,1465,,,1465,Thalasseus elegans,Elegant Tern
2022-07-13,2022-07-13 17:02:00 UTC,research,33.6903460279,-118.0005737619,1465,,,28930,Sternula antillarum,Least Tern
2022-07-13,2022-07-13 17:02:00 UTC,research,33.694909735,-118.0429529533,1465,,,1465,Thalasseus elegans,Elegant Tern
2022-07-13,2022-07-13 17:02:00 UTC,research,33.694909735,-118.0429529533,1465,,,1465,Thalasseus elegans,Elegant Tern
2022-07-13,2022-07-13 17:02:00 UTC,research,33.694909735,-118.0429529533,1465,,,1465,Thalasseus elegans,Elegant Tern
2022-07-13,2022-07-13 17:02:00 UTC,research,33.694909735,-118.0429529533,1465,,,1465,Thalasseus elegans,Elegant Tern
2022-07-13,2022-07-13 17:02:00 UTC,research,33.694909735,-118.0429529533,1465,,,1465,Pelecanus occidentalis,Brown Pelican
2022-07-13,2022-07-13 17:02:00 UTC,research,33.694909735,-118.0429529533,1465,,,1465,Anarhynchus nivosus,Snowy Plover
2022-07-13,2022-07-13 17:02:00 UTC,research,33.694909735,-118.0429529533,1465,,,1465,Anarhynchus nivosus,Snowy Plover
2022-07-13,2022-07-13 17:02:00 UTC,research,33.694909735,-118.0429529533,1465,,,1465,Nannopterum auritum,Double-crested Cormorant
2022-07-13,2022-07-13 17:02:00 UTC,research,33.694909735,-118.0429529533,1465,,,1465,Egretta rufescens,Reddish Egret
2022-07-13,2022-07-13 17:02:00 UTC,research,33.6138043512,-118.1814785403,1465,,,28930,Sternula antillarum,Least Tern
2022-07-13,2022-07-13 17:02:00 UTC,research,33.694909735,-118.0429529533,1465,,,1465,Passerculus sandwichensis beldingi,Belding's Sparrow
2022-07-13,2022-07-13 17:02:00 UTC,research,33.694909735,-118.0429529533,1465,,,1465,Pelecanus occidentalis,Brown Pelican
2022-07-13,2022-07-13 17:02:00 UTC,research,33.694909735,-118.0429529533,1465,,,1465,Pelecanus occidentalis,Brown Pelican
2022-07-13,2022-07-13 18:40:00 UTC,research,33.639172861,-118.12288818,31,,,28930,Sternula antillarum browni,California Least Tern
2022-07-13,2022-07-13 20:02:00 UTC,research,33.6984740725,-118.0440743073,31,,,31,Thalasseus elegans,Elegant Tern
2022-07-13,2022-07-13 19:55:00 UTC,research,33.6989917823,-118.0447180375,61,,,61,Egretta rufescens,Reddish Egret
2022-07-13,2022-07-13 20:03:00 UTC,research,33.6984740725,-118.0440743073,31,,,31,Thalasseus elegans,Elegant Tern
2022-07-13,2022-07-13 19:38:57 UTC,research,37.8640911267,-122.433366278,74,,,28329,Rana draytonii,California Red-legged Frog
2022-07-13,2022-07-13 22:56:59 UTC,research,32.7676113275,-117.0143648671,64,,,29066,Sternula antillarum,Least Tern
2022-07-13,2022-07-13 22:49:30 UTC,research,32.6400349586,-117.1104098484,77,,,77,Pandion haliaetus,Osprey
2022-05-10,2022-05-10 22:50:00 UTC,research,32.6504821719,-117.1512163659,4,,,29066,Spea hammondii,Western Spadefoot
2022-07-12,2022-07-13 06:00:48 UTC,research,38.2208978095,-122.5891561517,498,,,498,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-11,2022-07-11 23:35:00 UTC,research,41.2176439294,-122.5008179192,65,,,27816,Rana cascadae,Cascades Frog
2022-07-13,2022-07-13 20:46:43 UTC,research,38.1001166654,-122.2684052319,265,,,265,Pandion haliaetus,Osprey
2022-07-13,2022-07-13 23:37:14 UTC,research,33.604705,-116.439395,4,,,4,Gymnorhinus cyanocephalus,Pinyon Jay
2022-07-13,2022-07-13 17:00:00 UTC,research,37.5891897603,-122.3159509885,15,,,15,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-13,2022-07-13 17:01:00 UTC,research,37.5903633333,-122.3151783333,,,,,Pelecanus occidentalis,Brown Pelican
2022-07-13,2022-07-13 17:21:00 UTC,research,37.5903366667,-122.31427,,,,,Pelecanus occidentalis,Brown Pelican
2022-07-13,2022-07-13 18:42:00 UTC,research,33.7031931398,-118.0482310229,41,,,41,Pelecanus occidentalis,Brown Pelican
2022-07-13,2022-07-13 17:09:00 UTC,research,37.5902066667,-122.315155,,,,,Pandion haliaetus,Osprey
2022-07-13,2022-07-13 18:26:00 UTC,research,33.6987783615,-118.0481363011,8,,,8,Passerculus sandwichensis beldingi,Belding's Sparrow
2022-07-13,2022-07-13 16:48:00 UTC,research,33.6558253956,-118.1010837856,9,,,28930,Sternula antillarum browni,California Least Tern
2022-07-13,2022-07-13 16:17:00 UTC,research,33.6960383941,-118.0456824152,19,,,19,Thalasseus elegans,Elegant Tern
2022-07-13,2022-07-13 16:08:00 UTC,research,33.6958993724,-118.0457827456,23,,,23,Thalasseus elegans,Elegant Tern
2022-07-12,2022-07-12 17:24:00 UTC,research,33.6628220188,-117.8476765695,39,,,39,Pandion haliaetus,Osprey
2022-07-13,2022-07-13 17:09:55 UTC,research,33.6984032008,-118.045049759,292,,,292,Egretta rufescens,Reddish Egret
2022-07-13,2022-07-13 23:18:10 UTC,research,33.6050116667,-116.439155,19,,,19,Calypte costae,Costa's Hummingbird
2022-07-13,2022-07-13 23:27:05 UTC,research,33.6050116667,-116.439155,19,,,19,Gymnorhinus cyanocephalus,Pinyon Jay
2022-07-13,2022-07-13 17:02:09 UTC,research,33.7759084304,-118.0061334233,365,,,28930,Sternula antillarum browni,California Least Tern
2022-07-13,2022-07-13 17:01:08 UTC,research,33.7000549737,-118.0465371194,1547,,,1547,Thalasseus elegans,Elegant Tern
2022-07-13,2022-07-13 17:00:17 UTC,research,33.7381810772,-118.0799628058,413,,,28930,Sternula antillarum browni,California Least Tern
2022-07-13,2022-07-13 16:58:49 UTC,research,33.6988662879,-118.046568823,199,,,199,Passerculus sandwichensis beldingi,Belding's Sparrow
2022-07-13,2022-07-13 16:56:23 UTC,research,33.6759809935,-118.1258832234,1547,,,28930,Sternula antillarum browni,California Least Tern
2022-07-13,2022-07-13 23:19:18 UTC,research,37.524253,-122.517724,,,,,Larus heermanni,Heermann's Gull
2022-07-08,2022-07-08 21:10:08 UTC,research,37.8035078997,-122.4474608997,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-08,2022-07-08 21:11:03 UTC,research,37.8037964997,-122.4474778,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-13,2022-07-13 16:48:45 UTC,research,33.6987510749,-118.043595675,187,,,187,Nannopterum auritum,Double-crested Cormorant
2022-07-11,2022-07-12 01:28:00 UTC,research,36.9499433333,-122.0599133333,,,,,Pelecanus occidentalis,Brown Pelican
2022-07-11,2022-07-12 02:33:00 UTC,research,36.94965,-122.055605,,,,,Pelecanus occidentalis,Brown Pelican
2022-07-09,2022-07-09 14:13:26 UTC,research,37.594930973,-122.0471604541,5,,,28388,Laterallus jamaicensis,Black Rail
2022-07-13,2022-07-13 23:17:47 UTC,research,38.5163833333,-122.8583616667,6,,,6,Haliaeetus leucocephalus,Bald Eagle
2022-06-04,2022-06-04 19:02:00 UTC,research,36.8169351025,-118.0834622407,4,,,28476,Batrachoseps campi,Inyo Mountains Salamander
2022-07-05,2022-07-05 20:36:18 UTC,research,36.9595033333,-119.0298083333,16,,,16,Dryobates albolarvatus,White-headed Woodpecker
2022-07-08,2022-07-08 21:10:18 UTC,research,37.8035921,-122.4473787,,,,,Nannopterum auritum,Double-crested Cormorant
2022-06-16,2022-06-16 17:08:00 UTC,research,38.0283434951,-121.9492723115,216770,,,216770,Botaurus exilis,Least Bittern
2022-06-16,2022-06-16 17:14:00 UTC,research,38.1251659435,-121.8979643257,216770,,,216770,Botaurus exilis,Least Bittern
2022-07-13,2022-07-13 23:07:00 UTC,research,36.977108,-121.934697,106,,,106,Haliaeetus leucocephalus,Bald Eagle
2022-06-17,2022-06-17 17:12:00 UTC,research,37.2286772319,-118.0814216829,121076,,,121076,Gymnorhinus cyanocephalus,Pinyon Jay
2022-06-17,2022-06-17 17:14:00 UTC,research,37.3691257614,-118.0461638486,121076,,,121076,Gymnorhinus cyanocephalus,Pinyon Jay
2022-07-13,2022-07-14 02:24:00 UTC,research,38.0302891076,-122.5131492232,15,,,15,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-13,2022-07-14 02:25:00 UTC,research,38.0305005976,-122.5130175119,15,,,15,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-13,2022-07-13 19:05:28 UTC,research,32.8473888889,-117.2776194444,,,,,Pelecanus occidentalis,Brown Pelican
2022-07-13,2022-07-13 19:01:53 UTC,research,32.8476694444,-117.2771277778,,,,,Pelecanus occidentalis,Brown Pelican
2022-07-13,2022-07-14 03:12:43 UTC,research,34.1608426372,-118.459721493,73,,,73,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-13,2022-07-13 16:07:00 UTC,research,32.960955,-116.57979,,,,,Selasphorus rufus,Rufous Hummingbird
2022-07-10,2022-07-10 14:22:00 UTC,research,37.163057609,-122.3614642676,31,,,31,Pelecanus occidentalis,Brown Pelican
2022-07-10,2022-07-10 14:50:00 UTC,research,37.163057609,-122.3614642676,31,,,31,Pelecanus occidentalis,Brown Pelican
2022-07-10,2022-07-10 16:21:00 UTC,research,37.163057609,-122.3614642676,31,,,31,Larus heermanni,Heermann's Gull
2022-07-10,2022-07-10 16:18:00 UTC,research,37.163057609,-122.3614642676,31,,,31,Pelecanus occidentalis,Brown Pelican
2022-07-13,2022-07-13 22:59:27 UTC,research,39.0285555026,-122.8487783333,20,,,20,Pandion haliaetus,Osprey
2022-07-13,2022-07-13 20:54:00 UTC,research,36.61841,-121.9016,,,,,Pelecanus occidentalis,Brown Pelican
2022-07-13,2022-07-13 20:58:00 UTC,research,36.61866,-121.9015233333,,,,,Pelecanus occidentalis,Brown Pelican
2022-07-13,2022-07-13 21:21:00 UTC,research,36.6184666667,-121.901515,,,,,Falco peregrinus,Peregrine Falcon
2022-07-13,2022-07-13 23:09:00 UTC,research,36.6189716667,-121.9014816667,,,,,Pelecanus occidentalis,Brown Pelican
2022-07-13,2022-07-13 23:11:00 UTC,research,36.618875,-121.901525,,,,,Pelecanus occidentalis,Brown Pelican
2022-07-13,2022-07-13 19:38:08 UTC,research,39.1489972374,-123.0385173611,4,,,28151,Rana boylii,Foothill Yellow-legged Frog
2022-07-14,2022-07-14 15:22:40 UTC,research,40.8095702087,-124.1606177017,1642,,,1642,Nycticorax nycticorax,Black-crowned Night Heron
2022-07-14,2022-07-14 15:56:14 UTC,research,33.9683833333,-118.4294366667,4,,,4,Nannopterum auritum,Double-crested Cormorant
2022-07-10,2022-07-10 18:55:00 UTC,research,37.9952028544,-119.348361097,22,,,28329,Anaxyrus canorus,Yosemite Toad
2022-07-14,2022-07-14 17:06:27 UTC,research,33.6056533333,-116.4390833333,63,,,63,Calypte costae,Costa's Hummingbird
