observed_on,time_observed_at,quality_grade,latitude,longitude,positional_accuracy,private_latitude,private_longitude,public_positional_accuracy,scientific_name,common_name
2020-07-25,2020-07-25 14:17:57 UTC,research,37.808540574,-122.2503606283,335,,,335,Pelecanus occidentalis,Brown Pelican
2020-07-25,2020-07-25 14:17:07 UTC,research,37.8086739808,-122.2500898815,131,,,131,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-25,2020-07-25 14:13:00 UTC,research,37.8079224286,-122.2497333782,143,,,143,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-24,2020-07-24 16:16:05 UTC,research,40.8428988036,-124.1904517765,30,,,27877,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-24,,research,37.7712207,-122.4943079,52,,,52,Nannopterum auritum,Double-crested Cormorant
2020-07-23,2020-07-23 18:14:07 UTC,research,33.5681406864,-116.1274365377,100,,,28957,Coccyzus americanus,Yellow-billed Cuckoo
2020-07-24,2020-07-24 21:23:00 UTC,research,33.0783617198,-117.0612424985,31,,,31,Nannopterum auritum,Double-crested Cormorant
2020-06-21,2020-06-22 03:04:00 UTC,research,38.5045173816,-122.8581703784,5,,,28240,Dicamptodon ensatus,California Giant Salamander
2020-07-25,2020-07-25 16:41:19 UTC,research,37.03629717,-122.22869167,77,,,77,Pelecanus occidentalis,Brown Pelican
2020-07-25,2020-07-25 15:30:00 UTC,research,33.8559563667,-117.8199751519,244,,,244,Haliaeetus leucocephalus,Bald Eagle
2020-07-25,2020-07-25 14:17:00 UTC,research,33.7853901278,-116.5422687876,202,,,202,Calypte costae,Costa's Hummingbird
2020-07-25,2020-07-25 15:12:00 UTC,research,33.8519647444,-117.8258116387,450,,,450,Calidris pugnax,Ruff
2020-07-25,2020-07-25 14:25:00 UTC,research,33.785517,-116.541718,202,,,202,Calypte costae,Costa's Hummingbird
2020-07-25,2020-07-25 14:38:00 UTC,research,33.785517,-116.541718,55,,,55,Calypte costae,Costa's Hummingbird
2020-07-24,2020-07-25 01:30:00 UTC,research,33.6627741631,-117.8430417808,15,,,15,Calidris pusilla,Semipalmated Sandpiper
2020-07-25,2020-07-25 20:48:00 UTC,research,36.8125672091,-121.788247536,248,,,248,Thalasseus elegans,Elegant Tern
2020-07-25,2020-07-25 20:51:05 UTC,research,37.5344164254,-122.2644056589,4,,,4,Nannopterum auritum,Double-crested Cormorant
2020-07-24,2020-07-24 21:00:00 UTC,research,38.0673892981,-122.8509970787,31,,,31,Contopus cooperi,Olive-sided Flycatcher
2020-07-19,2020-07-19 23:52:00 UTC,research,36.7981461443,-121.799512798,1348,,,1348,Nannopterum auritum,Double-crested Cormorant
2020-07-19,2020-07-19 23:51:00 UTC,research,36.7981461443,-121.799512798,1348,,,1348,Pelecanus occidentalis,Brown Pelican
2020-07-20,2020-07-21 02:30:11 UTC,research,38.5896492544,-121.7195666494,601,,,601,Pica nuttalli,Yellow-billed Magpie
2020-07-25,2020-07-25 15:08:00 UTC,research,36.8123265,-121.7896852,620,,,620,Calidris canutus,Red Knot
2020-07-25,2020-07-25 16:09:00 UTC,research,36.8094979203,-121.7618500711,1108,,,1108,Agelaius tricolor,Tricolored Blackbird
2020-07-25,2020-07-25 17:37:00 UTC,research,37.6758344518,-122.381193704,15,,,15,Pelecanus occidentalis,Brown Pelican
2020-05-25,2020-05-26 02:59:01 UTC,research,32.7164722222,-117.1733111111,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-25,2020-07-25 19:10:00 UTC,research,37.6646154441,-122.3880458833,8,,,8,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-19,2020-07-19 22:22:49 UTC,research,38.44215,-122.378045,16,,,16,Pandion haliaetus,Osprey
2020-07-23,2020-07-23 17:56:00 UTC,research,37.3248742928,-122.3851569455,8,,,8,Contopus cooperi,Olive-sided Flycatcher
2020-07-25,2020-07-25 16:49:00 UTC,research,33.8568035727,-117.8159481375,564,,,564,Haliaeetus leucocephalus,Bald Eagle
2020-07-25,2020-07-25 17:16:00 UTC,research,33.8568035727,-117.8159481375,564,,,564,Calidris pugnax,Ruff
2020-07-25,2020-07-25 15:53:00 UTC,research,34.098405,-118.7215433333,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-23,2020-07-23 21:57:00 UTC,research,34.3874513669,-117.6905923855,153,,,153,Dryobates albolarvatus,White-headed Woodpecker
2020-07-24,2020-07-25 06:51:35 UTC,research,37.7926763274,-122.3909100778,174,,,174,Nannopterum auritum,Double-crested Cormorant
2020-07-25,2020-07-25 07:09:05 UTC,research,37.7926157093,-122.3907794189,166,,,166,Larus heermanni,Heermann's Gull
2020-07-25,2020-07-25 18:22:57 UTC,research,38.44027833,-120.08081117,65,,,65,Selasphorus rufus,Rufous Hummingbird
2020-07-25,,research,37.8410236839,-122.54651109,291,,,291,Falco peregrinus,Peregrine Falcon
2020-07-24,2020-07-25 02:57:20 UTC,research,37.76665,-122.51326667,4,,,4,Pelecanus occidentalis,Brown Pelican
2020-07-25,2020-07-25 23:51:18 UTC,research,40.6577894351,-123.4832133075,12,,,27908,Rana boylii,Foothill Yellow-legged Frog
2020-07-25,2020-07-25 22:09:00 UTC,research,37.7520612783,-122.5097041584,174,,,174,Larus heermanni,Heermann's Gull
2020-07-25,2020-07-25 22:15:00 UTC,research,37.7520612783,-122.5097041584,174,,,174,Anarhynchus nivosus,Snowy Plover
2020-07-25,2020-07-25 22:15:00 UTC,research,37.7520612783,-122.5097041584,174,,,174,Anarhynchus nivosus,Snowy Plover
2020-07-25,2020-07-25 22:17:00 UTC,research,37.7520612783,-122.5097041584,174,,,174,Anarhynchus nivosus,Snowy Plover
2020-07-25,2020-07-25 22:18:00 UTC,research,37.7520612783,-122.5097041584,174,,,174,Larus heermanni,Heermann's Gull
2020-07-25,2020-07-25 15:49:20 UTC,research,34.38691667,-119.51233667,5,,,5,Larus heermanni,Heermann's Gull
2020-07-25,2020-07-25 14:35:00 UTC,research,33.8080319625,-118.2053249378,8,,,8,Calidris pusilla,Semipalmated Sandpiper
2020-07-25,2020-07-25 15:23:00 UTC,research,33.8082502233,-118.2052955307,8,,,8,Falco peregrinus,Peregrine Falcon
2020-07-25,2020-07-25 15:38:00 UTC,research,33.8074545144,-118.205504743,56,,,56,Calidris pusilla,Semipalmated Sandpiper
2020-07-24,2020-07-25 00:22:26 UTC,research,34.40360333,-119.74687167,5,,,5,Larus heermanni,Heermann's Gull
2020-07-24,2020-07-24 21:03:00 UTC,research,36.5151538481,-121.9467799448,1078,,,1078,Falco peregrinus,Peregrine Falcon
2020-07-25,2020-07-26 01:10:51 UTC,research,37.24047167,-121.97167167,1414,,,1414,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-25,2020-07-25 22:28:26 UTC,research,34.0076117184,-118.4996405616,263,,,263,Larus heermanni,Heermann's Gull
2020-07-25,2020-07-25 15:59:00 UTC,research,33.4393777778,-116.0411138889,,,,,Anarhynchus nivosus,Snowy Plover
2020-07-25,2020-07-26 03:06:36 UTC,research,37.3234131043,-121.9025570392,23,,,23,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-25,2020-07-25 21:12:00 UTC,research,33.789177176,-118.2917207225,7,,,7,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-19,2020-07-19 16:35:00 UTC,research,38.7045643173,-123.422279064,32,,,32,Selasphorus rufus,Rufous Hummingbird
2020-07-25,2020-07-26 02:00:17 UTC,research,32.79118333,-117.04123617,24,,,24,Pandion haliaetus,Osprey
2020-07-25,2020-07-25 21:00:00 UTC,research,34.4176716667,-119.8315166667,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-25,2020-07-26 00:49:00 UTC,research,33.7561974848,-117.2158663282,61,,,61,Mycteria americana,Wood Stork
2020-07-25,2020-07-25 22:30:48 UTC,research,37.5635271598,-121.8284392897,,,,28388,Rana boylii,Foothill Yellow-legged Frog
2020-07-21,2020-07-22 03:37:04 UTC,research,37.7653341801,-119.6629034888,3906,,,28359,Strix nebulosa,Great Gray Owl
2020-07-24,2020-07-24 17:48:50 UTC,research,37.265454178,-122.4122784276,184,,,184,Larus heermanni,Heermann's Gull
2020-03-14,2020-03-15 03:03:00 UTC,research,37.7471691429,-121.4064124352,61,,,28359,Ambystoma californiense,California Tiger Salamander
2020-03-14,2020-03-15 03:15:00 UTC,research,37.7971191082,-121.4817714893,15,,,28359,Spea hammondii,Western Spadefoot
2020-07-25,2020-07-25 20:14:00 UTC,research,37.69891,-123.003361,8727,,,8727,Phoebastria nigripes,Black-footed Albatross
2020-07-25,2020-07-25 16:26:00 UTC,research,37.69891,-123.003361,8727,,,8727,Ardenna creatopus,Pink-footed Shearwater
2020-07-25,2020-07-26 01:50:48 UTC,research,33.9709746015,-118.4318731904,183,,,183,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-25,2020-07-25 18:03:00 UTC,research,37.69891,-123.003361,8727,,,8727,Ptychoramphus aleuticus,Cassin's Auklet
2020-07-22,2020-07-22 23:56:15 UTC,research,38.39408833,-119.93091667,5,,,5,Selasphorus rufus,Rufous Hummingbird
2020-07-25,2020-07-26 01:58:33 UTC,research,33.971113929,-118.4306689623,41,,,41,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-25,2020-07-25 15:23:00 UTC,research,37.7626490334,-122.2756863037,238,,,238,Pelecanus occidentalis,Brown Pelican
2020-07-25,2020-07-25 18:01:00 UTC,research,37.0142458072,-121.4972922506,242,,,28447,Rana draytonii,California Red-legged Frog
2020-07-25,2020-07-25 16:59:00 UTC,research,36.589314334,-121.0907428131,11885,,,28534,Gymnogyps californianus,California Condor
2020-07-25,2020-07-25 20:43:00 UTC,research,36.5682534906,-121.0095540497,11885,,,28534,Gymnogyps californianus,California Condor
2020-07-25,2020-07-26 02:21:59 UTC,research,33.5986735695,-117.4453745319,5,,,28957,Anaxyrus californicus,Arroyo Toad
2020-07-25,2020-07-26 02:51:00 UTC,research,38.6472533333,-121.6769316667,,,,,Buteo swainsoni,Swainson's Hawk
2020-07-25,2020-07-26 03:03:00 UTC,research,38.6200416667,-121.711215,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-25,2020-07-25 14:22:00 UTC,research,34.2647804742,-117.1699419583,38,,,38,Haliaeetus leucocephalus,Bald Eagle
2020-07-23,2020-07-23 18:52:20 UTC,research,38.0453813724,-122.6540603475,,,,28300,Dicamptodon ensatus,California Giant Salamander
2020-07-21,2020-07-21 20:59:24 UTC,research,37.9495094031,-122.4068526405,24,,,28329,Rana draytonii,California Red-legged Frog
2020-07-20,2020-07-21 04:00:39 UTC,research,33.973645,-118.449745,4,,,4,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-26,2020-07-26 13:59:19 UTC,research,33.7557279025,-118.1409523313,790,,,790,Larus heermanni,Heermann's Gull
2020-07-26,2020-07-26 17:18:09 UTC,research,32.76685333,-117.24015,8,,,8,Pandion haliaetus,Osprey
2020-07-26,2020-07-26 14:11:36 UTC,research,33.7559605037,-118.1406808317,586,,,586,Thalasseus elegans,Elegant Tern
2020-07-26,,research,34.183973,-118.10553,194,,,194,Selasphorus rufus,Rufous Hummingbird
2020-07-25,2020-07-25 18:30:43 UTC,research,34.4140373676,-119.6832923785,357,,,357,Thalasseus elegans,Elegant Tern
2020-07-25,2020-07-25 18:34:58 UTC,research,34.4128062467,-119.6873013224,357,,,357,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-26,2020-07-26 18:42:25 UTC,research,37.41922833,-122.0716695,5,,,5,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-22,2020-07-22 23:14:24 UTC,research,39.3367649185,-120.8667481911,30,,,28121,Rana boylii,Foothill Yellow-legged Frog
2020-07-25,2020-07-25 16:13:00 UTC,research,38.55585003,-121.620040005,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-25,2020-07-25 17:17:00 UTC,research,38.5364049933,-121.5928566633,,,,,Circus hudsonius,Northern Harrier
2020-07-25,2020-07-25 17:30:00 UTC,research,38.53588664,-121.5891733183,,,,,Circus hudsonius,Northern Harrier
2020-07-25,2020-07-25 17:35:00 UTC,research,38.533661655,-121.5892149617,,,,,Nannopterum auritum,Double-crested Cormorant
2020-07-25,2020-07-26 02:48:00 UTC,research,38.64756,-121.68137,,,,,Lanius ludovicianus,Loggerhead Shrike
2020-06-28,,research,36.5502380946,-121.92912139,1747,,,1747,Pelecanus occidentalis,Brown Pelican
2020-07-26,2020-07-26 20:22:18 UTC,research,32.73721333,-117.061225,5,,,5,Thalasseus elegans,Elegant Tern
2020-07-26,2020-07-26 17:27:00 UTC,research,37.3782545851,-122.3747017701,8,,,8,Contopus cooperi,Olive-sided Flycatcher
2020-07-19,2020-07-19 19:34:05 UTC,research,39.2761424438,-123.5322893612,395,,,28121,Rana boylii,Foothill Yellow-legged Frog
2020-07-26,2020-07-26 16:02:21 UTC,research,32.6135515073,-117.1380889043,1472,,,1472,Pelecanus occidentalis,Brown Pelican
2020-07-26,2020-07-26 20:58:54 UTC,research,37.9116665905,-122.5450549612,268,,,28329,Strix occidentalis,Spotted Owl
2020-07-15,2020-07-16 00:36:42 UTC,research,32.7562713583,-117.2460198392,357,,,357,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-26,2020-07-26 20:10:05 UTC,research,37.800245,-122.33013833,6,,,6,Pelecanus occidentalis,Brown Pelican
2020-07-26,2020-07-26 14:38:54 UTC,research,37.7948217436,-121.5743405637,622,,,622,Buteo swainsoni,Swainson's Hawk
2020-07-17,2020-07-17 14:13:42 UTC,research,32.7565541403,-117.2450232284,357,,,357,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-26,2020-07-26 15:10:20 UTC,research,33.86592167,-118.4049,4,,,4,Anarhynchus nivosus,Snowy Plover
2020-07-17,2020-07-17 14:14:45 UTC,research,32.7564444602,-117.2457806983,357,,,357,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-26,2020-07-26 21:41:00 UTC,research,37.4323341,-121.8995741,6619,,,6619,Haliaeetus leucocephalus,Bald Eagle
2020-07-26,,research,38.0293524411,-122.5132761364,8,,,8,Circus hudsonius,Northern Harrier
2020-07-26,,research,37.4809363889,-122.4515380556,,,,,Larus heermanni,Heermann's Gull
2020-07-26,2020-07-26 16:02:21 UTC,research,32.7157379063,-117.1610838175,90013,,,90013,Pelecanus occidentalis,Brown Pelican
2020-07-26,2020-07-26 18:45:31 UTC,research,34.41321667,-119.68556167,38,,,38,Thalasseus elegans,Elegant Tern
2020-07-26,2020-07-26 22:43:34 UTC,research,33.8432198399,-118.1863766028,11,,,11,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-26,2020-07-26 18:13:20 UTC,research,37.9559180309,-122.6188095464,325,,,325,Haliaeetus leucocephalus,Bald Eagle
2020-07-26,2020-07-26 18:48:49 UTC,research,34.41300333,-119.68608833,12,,,12,Thalasseus elegans,Elegant Tern
2020-07-26,2020-07-26 18:50:07 UTC,research,34.41312,-119.68623333,19,,,19,Larus heermanni,Heermann's Gull
2020-07-26,2020-07-26 18:51:37 UTC,research,34.41297167,-119.68620333,8,,,8,Thalasseus elegans,Elegant Tern
2020-07-24,2020-07-24 22:36:20 UTC,research,38.24204167,-119.82388333,5,,,5,Falco peregrinus,Peregrine Falcon
2020-07-26,2020-07-26 18:54:00 UTC,research,34.41285333,-119.686295,12,,,12,Thalasseus elegans,Elegant Tern
2020-07-26,2020-07-26 19:04:23 UTC,research,34.412155,-119.687675,4,,,4,Thalasseus elegans,Elegant Tern
2020-07-26,2020-07-26 19:04:30 UTC,research,34.41216667,-119.687675,4,,,4,Thalasseus elegans,Elegant Tern
2020-07-26,2020-07-26 14:50:00 UTC,research,37.32399,-122.3826783333,,,,,Contopus cooperi,Olive-sided Flycatcher
2020-07-26,2020-07-26 19:05:42 UTC,research,34.412125,-119.68768333,4,,,4,Thalasseus elegans,Elegant Tern
2020-07-26,2020-07-26 19:14:52 UTC,research,34.41235833,-119.68676167,4,,,4,Thalasseus elegans,Elegant Tern
2020-07-26,2020-07-26 19:18:23 UTC,research,34.41272167,-119.68609667,4,,,4,Pelecanus occidentalis,Brown Pelican
2020-07-26,2020-07-26 21:47:02 UTC,research,33.9702944008,-118.5026292594,32,,,28902,Sternula antillarum,Least Tern
2020-07-26,2020-07-26 22:53:15 UTC,research,37.5998731963,-122.5012913943,79,,,79,Larus heermanni,Heermann's Gull
2020-07-26,2020-07-26 22:02:00 UTC,research,33.6622632955,-117.8418608239,31,,,31,Calidris pusilla,Semipalmated Sandpiper
2020-07-26,2020-07-26 18:23:00 UTC,research,37.3171966667,-122.271465,,,,,Nannopterum auritum,Double-crested Cormorant
2020-07-26,2020-07-26 16:28:56 UTC,research,37.8568408271,-122.6182517279,36,,,28329,Dicamptodon ensatus,California Giant Salamander
2020-07-26,2020-07-26 22:18:00 UTC,research,38.026155,-122.5157666667,,,,,Circus hudsonius,Northern Harrier
2020-07-25,2020-07-26 01:59:00 UTC,research,38.5538943381,-121.733672582,244,,,244,Buteo swainsoni,Swainson's Hawk
2020-07-26,2020-07-26 17:20:00 UTC,research,34.0438730069,-118.9389107868,100,,,100,Nannopterum auritum,Double-crested Cormorant
2020-07-26,2020-07-26 14:26:00 UTC,research,38.520302,-121.5891979499,,,,,Botaurus lentiginosus,American Bittern
2020-07-26,2020-07-26 14:57:00 UTC,research,38.51633982,-121.59153521,,,,,Nannopterum auritum,Double-crested Cormorant
2020-07-26,2020-07-26 14:31:00 UTC,research,38.51835182,-121.58918863,,,,,Buteo swainsoni,Swainson's Hawk
2020-07-26,2020-07-26 15:42:00 UTC,research,38.52501157,-121.5891914601,,,,,Circus hudsonius,Northern Harrier
2020-07-26,2020-07-26 18:22:53 UTC,research,40.5344882223,-121.5694066405,366,,,366,Haliaeetus leucocephalus,Bald Eagle
2020-06-22,2020-06-22 20:21:00 UTC,research,37.0336546821,-122.2754573506,1600,,,28447,Rana draytonii,California Red-legged Frog
2020-07-26,2020-07-27 02:14:00 UTC,research,32.8502592,-117.2729735,225,,,225,Pelecanus occidentalis,Brown Pelican
2020-07-26,2020-07-27 02:30:26 UTC,research,33.15757937,-117.24671438,3,,,3,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-24,2020-07-25 02:53:00 UTC,research,41.2865812361,-122.9872311169,212,,,27816,Rana cascadae,Cascades Frog
2020-07-26,2020-07-26 16:11:00 UTC,research,38.6640293013,-121.7175220057,76,,,76,Buteo swainsoni,Swainson's Hawk
2020-07-27,2020-07-27 02:33:15 UTC,research,37.8,-122.42,,,,,Pelecanus occidentalis,Brown Pelican
2020-07-26,2020-07-27 02:37:28 UTC,research,33.70305,-118.05306117,6,,,6,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-26,2020-07-26 23:51:20 UTC,research,32.759845,-117.22673833,10,,,10,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-26,2020-07-27 03:41:07 UTC,research,33.7034313546,-118.052779201,21,,,21,Thalasseus elegans,Elegant Tern
2020-07-26,2020-07-26 23:51:18 UTC,research,37.8286866667,-122.53553,,,,,Pelecanus occidentalis,Brown Pelican
2020-07-24,2020-07-24 19:44:00 UTC,research,38.26149667,-119.83482167,10,,,10,Contopus cooperi,Olive-sided Flycatcher
2020-07-26,2020-07-26 19:31:00 UTC,research,37.2539192334,-122.3420577109,8485,,,28417,Dicamptodon ensatus,California Giant Salamander
2020-07-25,2020-07-25 15:31:22 UTC,research,33.8561786423,-117.810880324,1,,,1,Calidris pugnax,Ruff
2020-07-25,2020-07-25 13:43:57 UTC,research,33.7318336224,-117.2654684882,1,,,28930,Mycteria americana,Wood Stork
2020-07-24,2020-07-25 03:10:51 UTC,research,40.76446667,-124.23130833,5,,,5,Pandion haliaetus,Osprey
2020-07-23,2020-07-23 21:23:22 UTC,research,38.1625470421,-119.2291584552,5,,,28300,Anaxyrus canorus,Yosemite Toad
2020-06-24,2020-06-24 13:02:15 UTC,research,34.4116244777,-119.881577678,67,,,67,Pandion haliaetus,Osprey
2020-07-26,2020-07-26 13:35:44 UTC,research,37.80792167,-122.24976333,6,,,6,Pelecanus occidentalis,Brown Pelican
2020-07-27,2020-07-27 13:06:03 UTC,research,37.8068309388,-122.2602987049,109,,,109,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-25,2020-07-25 20:10:00 UTC,research,37.7479526095,-120.3828141394,,,,28359,Rana boylii,Foothill Yellow-legged Frog
2020-07-25,2020-07-25 16:40:00 UTC,research,34.0314317787,-118.6822987265,24,,,24,Thalasseus elegans,Elegant Tern
2020-07-26,2020-07-26 21:02:00 UTC,research,37.6483543079,-123.0132723455,977,,,977,Phoebastria nigripes,Black-footed Albatross
2020-07-26,2020-07-26 19:59:00 UTC,research,37.7011405223,-123.011893296,61,,,61,Falco peregrinus,Peregrine Falcon
2020-07-24,2020-07-24 13:18:57 UTC,research,33.7531301092,-117.2186853044,215,,,215,Mycteria americana,Wood Stork
2020-07-26,2020-07-26 14:45:04 UTC,research,34.01070833,-119.66088,,,,,Aphelocoma insularis,Island Scrub-Jay
2020-07-26,2020-07-27 02:37:06 UTC,research,37.5465175,-122.2429919444,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-27,2020-07-27 15:41:32 UTC,research,33.5732469548,-117.8396654555,24,,,24,Larus heermanni,Heermann's Gull
2020-07-25,2020-07-26 03:35:44 UTC,research,38.0124975418,-122.5007970928,22,,,22,Pandion haliaetus,Osprey
2020-07-26,2020-07-26 23:53:06 UTC,research,34.3809751179,-117.6883588693,56,,,56,Contopus cooperi,Olive-sided Flycatcher
2020-07-27,2020-07-27 15:41:53 UTC,research,33.86901167,-118.40606667,4,,,4,Ardenna grisea,Sooty Shearwater
2020-07-27,2020-07-27 15:33:00 UTC,research,39.0719392648,-121.5687818129,15,,,15,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-27,2020-07-27 15:33:00 UTC,research,39.0731136987,-121.5686316092,15,,,15,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-25,2020-07-25 21:30:00 UTC,research,37.6866850514,-120.3462064552,,,,28359,Rana boylii,Foothill Yellow-legged Frog
2020-07-26,2020-07-26 15:05:00 UTC,research,37.3011165747,-122.4055235308,1693,,,1693,Larus heermanni,Heermann's Gull
2020-07-27,2020-07-27 17:51:11 UTC,research,36.9691617211,-121.9531271607,9,,,9,Pelecanus occidentalis,Brown Pelican
2020-07-27,2020-07-27 17:55:50 UTC,research,36.9691338624,-121.9531402364,9,,,9,Thalasseus elegans,Elegant Tern
2020-07-27,2020-07-27 17:49:00 UTC,research,38.578009045,-121.4588384923,185,,,185,Buteo swainsoni,Swainson's Hawk
2020-07-27,2020-07-27 17:16:04 UTC,research,37.62315333,-122.49504667,6,,,6,Thalasseus elegans,Elegant Tern
2020-07-27,2020-07-27 17:16:55 UTC,research,37.62292833,-122.49511667,6,,,6,Nannopterum auritum,Double-crested Cormorant
2020-07-27,2020-07-27 16:55:00 UTC,research,37.622845,-122.49500333,6,,,6,Larus heermanni,Heermann's Gull
2020-07-27,2020-07-27 19:15:37 UTC,research,36.9718602157,-121.9505586103,13,,,13,Pelecanus occidentalis,Brown Pelican
2020-07-26,2020-07-26 16:38:52 UTC,research,33.90689667,-117.88661167,5,,,5,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-25,2020-07-25 19:16:00 UTC,research,37.7149735473,-120.2840688723,,,,28359,Rana boylii,Foothill Yellow-legged Frog
2020-07-25,2020-07-25 20:13:00 UTC,research,37.6925626691,-120.229892506,,,,28359,Rana boylii,Foothill Yellow-legged Frog
2020-07-25,2020-07-25 20:32:00 UTC,research,37.6710345251,-120.2003086316,,,,28359,Rana boylii,Foothill Yellow-legged Frog
2020-07-27,2020-07-27 20:52:37 UTC,research,32.7087539722,-117.1699639722,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-27,2020-07-27 20:54:37 UTC,research,32.70876752,-117.17001239,13,,,13,Nycticorax nycticorax,Black-crowned Night Heron
2020-07-27,2020-07-27 20:16:21 UTC,research,38.53345833,-121.493195,4,,,4,Buteo swainsoni,Swainson's Hawk
2020-07-27,,research,41.1494832487,-122.0849519994,336,,,336,Haliaeetus leucocephalus,Bald Eagle
2020-07-27,2020-07-27 13:53:00 UTC,research,37.50192,-122.475465,,,,,Pelecanus occidentalis,Brown Pelican
2020-07-27,2020-07-27 13:59:00 UTC,research,37.50083,-122.4704833333,,,,,Larus heermanni,Heermann's Gull
2020-07-27,2020-07-27 15:02:00 UTC,research,37.4728983333,-122.448065,,,,,Anarhynchus nivosus,Snowy Plover
2020-07-27,2020-07-27 15:14:00 UTC,research,37.4728466667,-122.4480866667,,,,,Larus heermanni,Heermann's Gull
2020-07-27,2020-07-27 16:30:00 UTC,research,37.5019166667,-122.4777733333,,,,,Thalasseus elegans,Elegant Tern
2020-07-27,2020-07-27 16:09:52 UTC,research,38.4761040837,-122.516344349,12,,,28240,Dicamptodon ensatus,California Giant Salamander
2020-07-27,2020-07-27 18:16:40 UTC,research,33.9002350022,-118.5723256702,263,,,28902,Sternula antillarum,Least Tern
2020-07-27,2020-07-27 19:34:35 UTC,research,37.8106372042,-122.4445462096,136,,,136,Pelecanus occidentalis,Brown Pelican
2020-07-27,2020-07-27 19:42:34 UTC,research,37.8081913318,-122.4403067665,22,,,22,Larus heermanni,Heermann's Gull
2020-07-27,2020-07-27 21:39:27 UTC,research,41.3549898311,-122.4103036949,5,,,27816,Rana cascadae,Cascades Frog
2020-07-23,2020-07-24 05:47:00 UTC,research,37.260815094,-121.9545665388,31,,,31,Nannopterum auritum,Double-crested Cormorant
2020-07-27,2020-07-27 22:23:36 UTC,research,33.5429218539,-117.7862034319,65,,,65,Larus heermanni,Heermann's Gull
2020-07-27,2020-07-27 22:32:25 UTC,research,41.8079053037,-124.1791956955,5,,,27723,Rana boylii,Foothill Yellow-legged Frog
2020-07-27,2020-07-27 15:16:20 UTC,research,32.8670694444,-117.2573305556,,,,,Pelecanus occidentalis,Brown Pelican
2020-07-27,2020-07-27 22:47:13 UTC,research,38.53352,-121.49318667,16,,,16,Buteo swainsoni,Swainson's Hawk
2020-07-26,2020-07-26 23:04:00 UTC,research,37.1136584594,-122.301030849,31,,,31,Pandion haliaetus,Osprey
2020-07-27,2020-07-27 18:26:00 UTC,research,33.6931022393,-118.0357789343,313,,,313,Egretta rufescens,Reddish Egret
2020-07-27,2020-07-27 22:46:53 UTC,research,41.1239822299,-124.1070884186,5,,,27847,Brachyramphus marmoratus,Marbled Murrelet
2020-06-20,2020-06-20 09:45:00 UTC,research,34.4788523045,-119.2580040366,301,,,301,Calypte costae,Costa's Hummingbird
2020-06-16,2020-06-16 09:46:00 UTC,research,34.8970591116,-119.4434920462,233,,,28762,Gymnogyps californianus,California Condor
2020-07-27,2020-07-27 17:20:13 UTC,research,33.497998884,-117.7406857163,263,,,263,Larus heermanni,Heermann's Gull
2020-07-27,2020-07-27 16:48:00 UTC,research,33.9334032584,-118.4385689746,161,,,161,Larus heermanni,Heermann's Gull
2020-07-27,2020-07-27 17:16:00 UTC,research,33.9380738612,-118.4405820417,117,,,117,Thalasseus elegans,Elegant Tern
2020-07-27,2020-07-27 17:18:00 UTC,research,33.9380738612,-118.4405820417,117,,,117,Thalasseus elegans,Elegant Tern
2020-07-27,2020-07-27 17:50:00 UTC,research,33.9454224082,-118.4447614163,76,,,76,Anarhynchus nivosus,Snowy Plover
2020-07-27,2020-07-27 17:57:00 UTC,research,33.9454224082,-118.4447614163,76,,,76,Anarhynchus nivosus,Snowy Plover
2020-07-27,2020-07-27 17:58:00 UTC,research,33.9454224082,-118.4447614163,76,,,76,Anarhynchus nivosus,Snowy Plover
2020-07-27,2020-07-27 18:23:00 UTC,research,33.9600411836,-118.4746164951,192,,,28902,Sternula antillarum,Least Tern
